M-ID,SMILE,P1,P2,P3,P4,P5
M997952,O=C(N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(Cc4ccccc4)C(=O)[C@H]3CC[C@@H]12)OCc1ccccc1,0,0,0,0,0
M561417,CN[C@H](CC(=O)O)C(=O)O,0,0,0,0,0
M190357,CCOc1ccc(C(=O)CCC(=O)O)cc1,0,0,0,0,0
M331158,Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3ccccn3)ccc2Cl)cc1C,1,1,1,1,1
M444883,NCC(=O)NC1(C(=O)O)CCCC1,0,0,0,0,0
M434171,O=C1CCC[C@H]2O[C@]12[C@@H](O)CCc1ccccc1,0,0,0,0,0
M667520,C[C@@H](Cc1cccc(C(F)(F)F)c1)NCCCc1ccccc1,1,1,0,1,1
M847967,C[C@@H]1CC[C@H]2[C@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@@]6(C)[C@@H]5C[C@@H](O)[C@@]43C)N2C1,0,0,0,1,0
M943476,C/C(=N\NC1=NC(=O)CC(C(=O)O)S1)c1cccs1,0,0,0,0,0
M910723,Cc1cccc(OCCn2c(-c3ccco3)nc3ccccc32)c1,1,1,1,1,1
M456774,COc1ccccc1CN1CCC2(CC1)CCN(S(=O)(=O)c1ccccc1)CC2,0,0,0,1,0
M666803,Cc1cc(OCC(=O)O)c(Cl)cc1Cl,0,0,0,0,0
M929392,CC(C)NC[C@@H](O)COc1ccc(COCCOC(C)C)cc1,0,0,0,0,0
M125033,CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I,1,0,0,1,1
M317870,Cc1nc(O)c2c3c(sc2n1)CCCC3,1,0,0,0,0
M311166,COc1cccc(-c2nccc(NCCc3c[nH]c4ccc(OC)cc34)n2)c1,1,1,1,1,1
M411389,CCN(CC(=O)O)CC(=O)O,0,0,0,0,0
M742871,CC(C)(CO[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C)[N+](=O)[O-],0,0,0,0,0
M323913,CS(=O)(=O)N1CCC2(CC1)CN(c1ccccn1)C2,0,0,0,0,0
M715419,CCOC(=O)CN1C(=O)C(Sc2n[nH]c(-c3ccc(C)cc3)n2)CCc2ccccc21,1,1,1,0,0
M292548,COCC(=O)N1CCC[C@@]2(CCN(C(=O)Nc3ccc(OC)cc3)C2)C1,0,0,0,0,0
M511016,COCC(=O)N1CCC2(CC1)CCN(C(=O)NC(C)C)CC2,0,0,0,0,0
M712067,Clc1ccc(/C=N/Nc2nnc(-c3ncc[nH]3)c3ccccc23)cc1,1,1,1,0,1
M197846,COc1ccccc1CNc1ncncc1-c1ccccc1Cl,1,1,0,1,1
M855353,CCOC(=O)C1CCCN(C(=O)C2CCN(S(=O)(=O)CC)CC2)C1,0,0,0,0,0
M688392,C[N+]1(C)CC[C@@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1,0,0,0,0,0
M958183,CC(C)(/N=N\C(C)(C)C1=NCCN1)C1=NCCN1,0,0,0,0,0
M933681,O=C(C[C@@H](C(=O)O)N1CCOCC1)c1ccccc1,0,0,0,0,0
M403758,CN(C)C(=O)c1ccc(-c2cncnc2NCCN2CCOCC2)cc1,0,0,0,0,1
M264023,Cc1cc(OC(=O)c2cc(F)c(F)cc2Cl)nc(C)n1,0,0,0,0,0
M184466,CCCCOC(=O)Nc1nc2ccccc2s1,1,1,0,0,0
M896177,CSc1ccc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)O)cc1,0,0,0,0,0
M149577,CCCC/C=C/C(NC(=O)Oc1cccc(C(F)(F)F)c1)c1ccccc1,1,1,1,1,1
M763066,O=C(O)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,0,0,0,0,0
M358020,CCOC(=O)C1CCN(C(=O)C2CCN(c3nc4ccc(OC)cc4s3)CC2)CC1,0,1,1,0,0
M133552,CSCC[C@@H](N)P(C)(=O)O,0,0,0,0,0
M372342,C/C=C1\C[C@H](C)[C@@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,0,0,0,0,0
M697137,O=C(O)[C@@H]1C[C@H]2C[C@@H](CP(=O)(O)O)CC[C@H]2CN1,0,0,0,0,0
M547336,COc1cccc(C(=O)N2N=C(c3cccc(OC)c3)CC2(O)C(F)(F)F)c1,1,1,1,0,1
M587533,O=C(O/N=C\c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)c1cccc(Cl)c1,1,1,0,0,0
M606868,O=C1CCCCC(=O)c2ccccc2N1,0,0,0,0,0
M841283,CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)cc1,0,0,0,0,0
M504952,Cc1ccc(S(=O)(=O)N[C@H]2COC(=O)[C@H](C)COC(=O)CC=C[C@H]2C)cc1,0,0,0,0,0
M614893,CC(C)C1=C[C@@]23CC[C@H]4[C@](C)(C(=O)O)CCC[C@]4(C)[C@@H]2C[C@@H]1[C@@H](C(=O)O)[C@@H]3C(=O)O,0,0,0,0,0
M338112,C[C@@]1([C@@H](NC(=O)Cc2ccc(C(F)(F)F)cc2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,0,0,0,0,0
M298441,CC(=O)NNC(=O)C(O)(c1ccccc1)c1ccccc1,0,0,0,0,0
M446844,CC(C)(C)N1C(=O)[C@H]2CC[C@H]3/C(=N\OC[C@@H](O)COCc4ccco4)C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]2C1=O,0,0,0,0,1
M989696,CCOC(=O)C1=NO[C@@]2(C=C(Br)C3(OCCCO3)[C@H]3O[C@H]32)C1,0,0,0,0,0
M629988,NCC(=O)N[C@H](CO)C(=O)O,0,0,0,0,0
M691558,COC(=O)Nc1ccc2[nH]cc(CCNC(C)=O)c2c1,1,0,0,0,0
M212628,CCN1C(=O)[C@H]2CC[C@H]3/C(=N\OC/C=C(\C)CCC=C(C)C)C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]2C1=O,0,0,0,0,0
M700146,CCCCOC(=O)Nc1ccccc1C(=O)OC,1,1,0,0,0
M680611,CCn1c(P(=O)([O-])c2ccccc2)[nH+]c2ccccc21,0,0,0,0,0
M332682,O=C(O)CC12C[C@H]3C[C@@H](CC(O)(C3)C1)C2,0,0,0,0,0
M880612,CCOC(=S)NC(=O)c1sc2ccccc2c1Cl,1,1,1,0,0
M151917,CCN1C[C@]2(COC)[C@@H](O)C[C@@H](OC)[C@]34[C@H]5C[C@]6(O)[C@@H](OC)[C@@H](O)[C@](OC(C)=O)([C@H]5[C@@H]6OC(=O)c5ccccc5)[C@@H]([C@H](OC)[C@H]23)[C@@H]14,0,0,0,0,0
M526709,O=C(O)c1cc2c(o1)CCC/C2=N\O,0,0,0,0,0
M128630,O=C(c1ccncc1)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,0,0,0,0,1
M765840,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)CSc1nc2c(c(C(F)(F)F)n1)CCc1ccccc1-2,0,1,1,0,1
M503971,CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1,0,0,0,0,0
M910231,O=C(O)C[C@H](Cc1ccccc1)C(=O)O,0,0,0,0,0
M597153,O=C1c2ccccc2C(=O)c2c(NC(=O)c3ccc4c5c(ncnc35)-c3ccccc3C4=O)cccc21,0,0,0,0,0
M241157,O=C(O)C(Cc1ccccc1-c1ccccc1)C(=O)O,0,0,0,0,0
M501561,O=C(O)[C@@H]1[C@@H]2C[C@H]3[C@@H]1C(=O)O[C@H]3[C@H]2Br,0,0,0,0,0
M720766,Cc1ncc(CO)c(CO)c1O,0,0,0,0,0
M358871,CC1(C)[C@@H]2CC[C@]1(CC(=O)O)[C@H](Cl)C2,0,0,0,0,0
M826454,CC(=O)c1cnc2c(C(=O)O)cnn2c1C,0,0,0,0,0
M807734,CC(C)CN1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,0,0,0,1,0
M654939,O=C(Oc1ccc2cc(Br)ccc2c1)c1cccnc1,1,1,0,0,1
M671325,CC(=O)N1CCC2(CC1)CCN(C(=O)Nc1cccc(C#N)c1)CC2,0,0,0,0,0
M485973,NCCSSCCN,0,0,0,0,0
M288283,COc1ccccc1OCCn1cc(C(=O)c2ccco2)c2ccccc21,1,1,1,0,1
M873144,CC(=O)OC[C@@H]1O[C@H](C/C=N\OC[C@@H](O)COCc2ccco2)C=C[C@@H]1OC(C)=O,0,0,0,0,0
M294628,CN(C)c1ccc(-c2cc(NCc3ccccc3)ncn2)cc1,1,0,0,0,1
M264765,CS(=O)(=O)Nc1cccc(-c2nc(N3CCOCC3)c3ccccc3n2)c1,1,0,0,0,1
M880280,Cc1cccc2cc3ccc4ccccc4c3cc12,1,0,0,0,0
M523859,CC(C)NC(=O)N1CCC2(CC1)CCN(C(=O)c1cnccn1)CC2,0,0,0,0,0
M735727,COC(=O)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,0,0,0,0,0
M878009,C=CC[C@@H]1C=C[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(CC)C(=O)[C@H]4CC[C@@H]23)[C@@H](CO)O1,0,0,0,0,0
M223913,C=CCN1C(=O)NC(=O)/C(=C(/C)NCCCN2CCOCC2)C1=O,0,0,0,0,0
M206977,Cc1cc(Cl)ccc1Oc1ncc(-c2ccc(Cl)cc2)cn1,1,1,0,0,1
M457618,COc1ccccc1CN1CC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,0,0,0,1,0
M279312,CCCCN(C)S(=O)(=O)c1ccc(C(=O)Nc2nnc(CSC)o2)cc1,0,0,1,0,0
M752291,Cc1nn(Cc2ccccc2Cl)c(C)c1NC(=O)CCCn1nc(C)c([N+](=O)[O-])c1C,0,0,0,0,1
M200060,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,0,0,0,0,0
M725142,O=C(O)CCn1cnc2c(S)ncnc21,0,0,0,0,0
M841817,O=C(Nc1ccc(-c2cn3ccccc3n2)cc1)c1ccc(Cl)cc1,0,1,0,0,0
M105950,CC1(C)Oc2ccc(NC(=O)c3ccco3)cc2O1,1,1,1,0,0
M666904,CSc1nc(O)c(Cc2ccccc2)c(O)n1,0,0,0,0,0
M974539,N#C[C@H](C(=O)O)C(c1c(Cl)cccc1Cl)[C@H](C#N)C(=O)O,0,0,0,0,0
M711929,CN(N=O)c1ccc(/C=C\c2ccnc3ccccc23)cc1,1,0,0,0,0
M193120,O=C(O)[C@H](Cc1ccc(O)c([N+](=O)[O-])c1)N1C(=O)c2ccccc2C1=O,0,0,0,0,0
M334260,C[C@@]12CC[C@@H]3[C@H](CC[C@H]4C[C@@H](O)CC[C@]43C)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,0,0,0,0,1
M549135,CCCCCCCCOC1OC(CO)C(O)C(O)C1NC(C)=O,0,0,0,0,0
M499594,O=C(O)[C@H]1[C@@H]2C=C[C@H](O2)[C@@H]1C(=O)Nc1ncccn1,0,0,0,0,0
M348959,O=C(O)CCCCn1cnc2c(S)ncnc21,0,0,0,0,0
M794192,Cn1cccc1C(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(C#N)c1)C2,0,0,0,0,0
M457448,C[C@H]1CCC[C@@H](C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,0,0,0,0
M930514,COc1ccc(O)c(/C=N/NC(=O)CSc2nnc(C)n2-c2ccccc2)c1,0,0,0,0,1
M623610,CCOC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1,0,1,0,0,0
M380690,COc1ccc(N2CCN(C(N)=C(C(C)=O)C(C)=O)CC2)cc1,0,0,0,0,0
M699334,CC1(CCC(=O)OC2CCCCC2)OCCO1,0,0,0,0,0
M737052,NNC(=O)c1ccc(O)cc1,0,0,0,0,1
M975468,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@@H]1CC(=O)O,0,0,0,0,0
M612973,O=C1C2=CC[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@@H]3[C@@H]2[C@H](O)[C@@H]2O[C@H]12,0,0,0,0,1
M976774,CC(=O)Nc1cccc(N2C(=O)CCC2=O)c1,0,0,0,0,0
M782083,COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,0,0,0,0,0
M444760,CNC(=N)NCCC[C@H](N)C(=O)O,0,0,0,0,0
M974839,COc1cc(C)cc(OC)c1/C=C\C(=O)O,0,0,0,0,0
M948998,Oc1[nH]nc(C(F)(F)F)c1/C=N/c1cccc(Cl)c1,1,0,0,0,0
M789041,COc1ccc(COC(=O)N/N=C2/C[C@@H](O)[C@@H](O)[C@H]3[C@@H]2CC[C@@H]2C(=O)N(C[C@@H]4CCCO4)C(=O)[C@H]23)cc1,0,0,0,0,0
M127661,Cc1cccc(CSCCNC(=O)c2ccc(N(C)S(=O)(=O)c3ccccc3)cc2)c1,0,1,1,1,1
M646977,C[C@@H]1[C@H]2CC[C@@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@@H]4CC[C@]23CN1C,0,0,0,0,0
M958400,Cn1nc(C(F)(F)F)c(/C=N/OCc2c(Cl)cccc2Cl)c1Cl,1,1,1,0,0
M265921,CCn1c(CC(=O)Nc2ccc(C)c(Cl)c2)nnc1SCc1ccc(Cl)c(Cl)c1,0,0,0,0,1
M741990,COC(=O)c1ccc(N2CCN(CC(=O)c3ccc(-c4ccccc4)cc3)CC2)c([N+](=O)[O-])c1,1,1,1,1,0
M158013,Cc1cc(C)c2nc(O)c(CN(Cc3ccco3)C(=O)c3cccs3)cc2c1,1,1,1,0,1
M497533,CCc1nnc(NC(=O)CSc2nnc(COc3ccccc3)n2Cc2ccccc2)s1,1,0,0,0,0
M457171,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,0,0,0,0,0
M609191,Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,1,1,1,1,1
M399151,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1ccc2c(c1)OCO2,1,1,1,1,1
M807131,COc1ccc(Cc2nc(C(=O)NCc3ccccc3OC)cs2)cc1,1,1,1,0,1
M874776,N[C@H](Cc1cccc(-c2ccccc2CP(=O)(O)O)c1)C(=O)O,0,0,0,0,0
M548878,NCC(=O)O,0,0,0,0,0
M128282,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3,0,0,0,0,0
M644136,COc1cccc(-c2nccc(NCc3ccc(OC)cc3OC)n2)c1,1,1,0,1,1
M309314,CC1CCC(=NNC(=O)Cc2ccccc2)CC1,0,1,0,0,0
M619064,O=C(N/C(=C/c1ccc(Br)cc1)c1nc2ccccc2[nH]1)c1ccco1,1,1,0,1,1
M909716,CC(=O)O[C@@H](C)C[N+](C)(C)C,0,0,0,0,0
M185258,CC(C)=CCNc1ncnc2c1c(C#N)cn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,0,0,0,0,0
M832987,N[C@@H]1CCc2cc(O)c(O)cc2C1,0,0,0,0,0
M932231,C/C(=C\c1ccco1)C1C(C#N)=C(N)Oc2[nH]nc(-c3ccccc3)c21,1,1,1,1,1
M561224,N[C@@H](Cc1nnn[nH]1)C(=O)O,0,0,0,0,0
M374379,CCCCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,1,1,1,1,0
M191854,COc1ccc(C2C(=O)c3ccccc3/C2=N/c2ccc(Br)cc2)cc1,0,0,1,0,0
M798358,CCO/C(O)=C(\C(=N)NCCCO)C(=O)c1ccccc1,0,0,0,0,0
M923828,Cc1ccc(C2CC(=O)C(/C=N/CCN3CCN(C(=O)Cc4ccccc4)CC3)=C(O)C2)cc1,0,1,1,0,1
M950186,CC(C)NC(=O)N1CCC2(CC1)CCN(C(=O)c1cccn1C)CC2,0,0,0,0,0
M299474,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,1,0,0,0,0
M141579,CN(C)Cc1ccccc1-c1nccc(NC2CC2)n1,1,0,0,1,1
M770049,O=C(Nc1ccc(F)cc1)c1cnc(-c2ccccc2)nc1-c1ccccc1,1,1,1,0,0
M427686,Cc1ccn2c(CCc3nnc4cc(C)ccn34)nnc2c1,0,0,0,0,0
M766332,c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,1,0,0,0,1
M719415,O=C(O)CC/C=C\CC[C@@H]1[C@@H](OCc2ccc(-c3ccccc3)cc2)C[C@H](O)[C@@H]1N1CCCCC1,0,0,0,0,0
M772190,Clc1ccc(N2N=C(c3cccs3)CC2c2ccco2)cc1,1,1,1,0,0
M141982,CC[C@](N)(C(=O)O)C(C)C,0,0,0,0,0
M351859,O=C(O)C1=CCCNC1,0,0,0,0,0
M892212,O=C1C=C[C@@H](O)[C@@H]2[C@@H]1CC[C@H]1C(=O)N(C3CCCCC3)C(=O)[C@H]12,0,0,0,0,0
M768723,COC(=O)[C@H](C)NC(=O)C/C=C\[C@@H](C)[C@@H](CO)OC,0,0,0,0,0
M386274,Cc1ccc(N(Cc2ccccc2)Cc2ccccc2)cc1,0,1,0,0,0
M204557,N[C@@H](CSc1nc2ccccn2c1[N+](=O)[O-])C(=O)O,0,0,0,0,0
M119480,CCCCNC(=O)NC1C(NC(=O)NCCCC)N(C)C(=O)N1C,0,0,0,0,0
M428754,Cc1cc(C)c(O)c(Cc2cccc(Cc3cc(C)cc(C)c3O)c2O)c1,0,0,0,0,0
M215954,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3csnn3)CC2)C1,0,0,0,0,0
M358978,COCCC/N=C/C1=C(O)CC(C)(C)CC1=O,0,0,0,0,0
M191761,COc1ccc(NCc2c(O)ccc3ccccc23)cc1,1,0,0,0,0
M952229,CN[C@@H]1[C@H](O[C@H]2[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@H](CO)[C@@H](O)[C@@H]1O,0,0,0,0,0
M413866,CCCSc1nc(SCC(=O)NCc2ccccc2)c2c3c(sc2n1)COC(C)(C)C3,0,1,1,0,1
M556919,CC(CCN)(CCN)[N+](=O)[O-],0,0,0,0,0
M329922,CC[C@H]1[C@H](O)N2[C@H]3C[C@@H]1[C@@H]1[C@@H]2C[C@@]2(c4ccccc4N(C)[C@H]32)[C@H]1O,0,0,0,1,0
M231750,O=C(O)Cn1c(-c2ccccc2)nc2ccccc21,0,0,0,0,0
M169346,CC(=O)NCCc1ccc(O)c(O)c1,0,0,0,0,0
M486299,O=C1c2ccccc2C(=O)N1C1(C(=O)NC2(C(=O)O)CCCC2)CCCC1,0,0,0,0,0
M295724,Cc1ccc(NC(=O)c2cc(N3C(=O)C4CC=CCC4C3=O)ccc2N2CCOCC2)cc1Cl,1,1,1,0,1
M503614,CN(C)CCCNc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,0,0,0,0,0
M934442,O=C(O)CCSCc1ccc(I)cc1,0,0,0,0,0
M866080,O=C(O)CSC1=NCCN1,0,0,0,0,0
M358801,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,0,0,0,0,0
M578251,c1csc(CNc2nc(-c3ccoc3)nc3ccccc23)c1,1,1,0,1,1
M833299,CC(C)(C)CNCCO,0,0,0,0,0
M421877,O=C1c2ccccc2C(=O)N1c1ccc(Cc2ccc(N3C(=O)c4ccccc4C3=O)cc2)cc1,0,0,0,0,0
M185956,CCOC(=O)CCN1C(=O)[C@H]2CC[C@H]3/C(=N\NC(=O)OCC)C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]2C1=O,0,0,0,0,0
M622753,Cc1cccc(Cc2c(C)nc3nc(SCC(=O)NCc4ccco4)nn3c2C)c1,0,1,1,0,1
M486397,CC(C)(CCC(C)(C)c1ccccc1)c1ccccc1,0,0,0,0,0
M360031,CC1(C)C2([N+](=O)[O-])CN3CC1([N+](=O)[O-])CN(C2)C31CCCC1,0,0,0,0,0
M186517,CO[C@@H]1COC(=O)[C@@H](C)COC(=O)[C@@H](C)NC(=O)CC=C[C@@H]1C,0,0,0,0,0
M397678,COc1cc(CC(=O)O)c(C(C)=O)cc1OC,0,0,0,0,0
M193401,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=NO)c2cc(S(=O)(=O)N4CCC(C)CC4)ccc2-3)CC1,0,1,1,0,0
M370580,CN(C)CCN1C(=O)C(O)=C(C(=O)c2cc3ccccc3o2)C1c1ccccn1,0,0,0,0,0
M305634,C[C@H]1CC[C@](C(=O)O)([C@H](Br)C(=O)O)CC1,0,0,0,0,0
M379574,O=C1[C@H]2CC[C@@H]3/C(=N\OC[C@@H](O)COCc4ccco4)C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]2C(=O)N1Cc1ccc2c(c1)OCO2,0,0,0,0,1
M361185,CCCS(=O)(=O)O,0,0,0,0,0
M385504,O=S(=O)(c1ccccc1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0,0,0,1,1
M594966,CCCCN1C(=O)CC(Sc2ccccc2C(=O)O)C1=O,0,0,0,0,0
M738625,N#Cc1c(-c2ccccc2)ccnc1Oc1ccccc1,1,1,1,0,0
M683827,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,0,0,0,1,0
M422659,O=C(O)[C@H](Cc1c[nH]cn1)N1C(=O)c2ccccc2C1=O,0,0,0,0,0
M615274,C[C@H]1CC[C@@H]2[C@@H](C)C(=O)O[C@H]3O[C@@]4(C)CC[C@H]1[C@@]32OO4,1,0,0,0,0
M681136,C[N+]1(CCC[N@+]2(C)C[C@@H]3[C@@H]4C=C[C@@H](CC4)[C@H]3C2)CCOCC1,0,0,0,0,0
M346531,O=C(c1cnccn1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,0,0,0,0,1
M593814,CN(C)[C@H]1C(O)=C(C(=O)NCN[C@@H](CCCCN)C(=O)O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0,0,0,0,0
M558880,COc1ccc(NC(=O)C2(c3ccc(NC(=O)c4ccc(C)cc4)cc3)CCCC2)cc1,0,0,0,0,0
M708727,CC(=O)OCC(=O)[C@@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3C(=O)C[C@]21C,0,0,0,0,0
M619915,C[N+]1=Cc2cc3c(cc2CC1)OCO3,0,0,0,1,0
M129728,Cc1cc(N2CCOCC2)ccc1/C=C1\SC(=O)N(C(C)C)C1=O,1,1,1,0,0
M329945,Nc1nc(O)c2c(n1)NC[C@@H](CCNc1ccc(C(=O)O)cc1)N2,0,0,0,0,0
M894934,O=C(COc1ccccc1Cl)NC(=S)Nc1cccc(NC(=O)c2ccccc2Cl)c1,1,1,1,0,0
M721699,O=C1C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]1CC[C@H]1C(=O)N(c3cccc(Oc4ccccc4)c3)C(=O)[C@H]12,0,0,0,0,0
M735533,COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@H]3O[C@H]5CO[C@@H](C)O[C@H]5[C@@H](O)[C@@H]3O)[C@@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0,0,0,0,0
M455379,O=C(CSc1nnc(Cc2cc(O)nc(O)n2)n1-c1ccccc1)N1CCCC1,0,0,0,0,0
M153918,CCOC(=O)c1nnn(-c2nonc2N)c1-c1ccc(C)cc1,1,1,1,0,0
M935551,O=C(O)c1cc(Cl)cc(Cc2cc(Cl)cc(C(=O)O)c2O)c1O,0,0,0,0,0
M962267,CC(=O)Nc1cc(CN2CCCCC2)c(O)c2ncccc12,0,0,0,0,0
M292724,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0,0,0,0,0
M174750,CC(=O)Nc1ccc(S(=O)(=O)N=S(C)C)cc1,0,0,0,0,0
M856830,COc1ccc(C(=O)N2CCC[C@@]3(CCN(c4ccncc4)C3)C2)cc1,0,0,0,0,1
M744413,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,1,0,0,1,0
M549166,c1ccc2c(c1)CCC[C@@H]2C1=NCCN1,0,0,0,1,0
M204996,COc1ccc(CCN(C)CCC[C@@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,0,0,0,0,1
M688419,N=C(N)NCCCCN,0,0,0,0,0
M592401,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0,0,0,0,0
M134778,O=C(CCN1CCOCC1)Nc1ccccc1,0,1,0,0,0
M622841,Nc1nc(-c2cccc([N+](=O)[O-])c2)cc(-c2cc(-c3cccc([N+](=O)[O-])c3)nc(N)n2)n1,0,0,0,0,0
M454606,C(Cc1nnn[nH]1)c1nnn[nH]1,0,0,0,0,0
M225058,CCn1c(-c2nonc2NC(=O)c2ccccc2)nc2ccccc21,1,1,1,0,1
M232634,CCCNS(=O)(=O)c1ccc(OCC(=O)OC)cc1,0,1,1,0,0
M426260,COc1c2c(c3c(c1CCC(=O)O)OC(C)(C)C=C3)OC(C)(C)C=C2,0,0,0,0,0
M841066,CCOC(=O)Cc1cc(O)n2nc(C)c(C#N)c2n1,0,0,0,0,0
M644137,O=C(O)Cc1cccnc1,0,0,0,0,0
M765116,O=S(=O)(Nc1ccc(Cc2ccncc2)cc1)c1cccs1,1,1,1,1,1
M374845,CS(=O)(=O)c1ccc([C@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1,0,0,0,0,0
M445664,N#Cc1cccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4cnccn4)C3)C2)c1,0,0,0,0,1
M833547,COc1ccc2nc(N)sc2c1,1,1,0,0,0
M640222,NCCCC(=O)O,0,0,0,0,0
M703511,COCC(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,0,0,0,0,0
M833238,Cc1ccc(C)c(NC(=O)Cn2nnc(C(=O)NCc3cccs3)c2N)c1,0,0,0,0,0
M661314,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@]3(O)C(O)=C1C2=O,0,0,0,0,0
M883312,O=C(O)Cc1ccc(NC(=O)C2CCCCC2C(=O)O)cc1,0,0,0,0,0
M956269,COc1ccc(N(C)S(=O)(=O)c2c(C)nc(O)nc2O)cc1,0,0,1,0,0
M339726,O=C1[C@H]2CC[C@H]3/C(=N\OCc4ccccc4)C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]2C(=O)N1C1CCCCC1,0,0,0,0,0
M124682,NCc1ccc(C(=O)O)cc1,0,0,0,0,0
M435216,N=C(N)N/N=C\c1ccc(C2CCNCC2)cc1,0,0,0,0,0
M620703,Clc1cccc2c1CN(C1=NCCN1)C2,1,0,0,0,0
M449228,NCCNCC1CCNCC1,0,0,0,0,0
M613385,CCCc1noc2c1/C(=N\O)CCC2,1,0,1,0,0
M794079,COC(=O)C/C=C1\c2ccccc2[C@H](OC)[C@H]1C,0,0,0,0,0
M789512,O=C(O)/C=C\C(=O)Nc1ccccn1,0,0,0,0,0
